-0.8660254037844386	 0.0	 0.4999999999999999
-0.5999999999999999	 0.0	 0.7999999999999999
-0.99498743710662	 0.0	 0.10000000000000003
-0.8660254037844386	 0.0	 0.4999999999999999
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.4358898943540674	 0.0	 -0.8999999999999998
-1.0	 0.0	 2.220446049250313e-16
-0.5999999999999999	 0.0	 0.7999999999999999
-1.2246467991473532e-16	 0.0	 -1.0
-1.0	 0.0	 2.220446049250313e-16
-0.7999999999999999	 0.0	 0.6000000000000002
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.6	 0.0	 -0.7999999999999999
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.9165151389911681	 0.0	 0.39999999999999997
-0.5999999999999999	 0.0	 0.7999999999999999
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.9949874371066199	 0.0	 -0.09999999999999981
-1.0	 0.0	 2.220446049250313e-16
-0.916515138991168	 0.0	 -0.40000000000000013
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.916515138991168	 0.0	 -0.40000000000000013
-0.6	 0.0	 -0.7999999999999999
-0.9539392014169457	 0.0	 0.30000000000000016
-0.916515138991168	 0.0	 -0.40000000000000013
-0.7141428428542851	 0.0	 0.7000000000000001
-1.2246467991473532e-16	 0.0	 -1.0
-0.9165151389911681	 0.0	 0.39999999999999997
-0.9165151389911681	 0.0	 0.39999999999999997
-1.0	 0.0	 2.220446049250313e-16
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.43588989435406755	 0.0	 0.8999999999999998
-0.9797958971132713	 0.0	 0.20000000000000007
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.5999999999999999	 0.0	 0.7999999999999999
-0.43588989435406755	 0.0	 0.8999999999999998
-0.916515138991168	 0.0	 -0.40000000000000013
-1.0	 0.0	 2.220446049250313e-16
-0.9165151389911681	 0.0	 0.39999999999999997
-0.9797958971132713	 0.0	 0.20000000000000007
-0.9539392014169457	 0.0	 0.30000000000000016
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.43588989435406755	 0.0	 0.8999999999999998
-0.7999999999999999	 0.0	 0.6000000000000002
-0.99498743710662	 0.0	 0.10000000000000003
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.99498743710662	 0.0	 0.10000000000000003
-0.9797958971132713	 0.0	 0.20000000000000007
-0.916515138991168	 0.0	 -0.40000000000000013
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.916515138991168	 0.0	 -0.40000000000000013
-0.43588989435406755	 0.0	 0.8999999999999998
-0.43588989435406755	 0.0	 0.8999999999999998
-0.7999999999999999	 0.0	 0.6000000000000002
-1.0	 0.0	 2.220446049250313e-16
-1.2246467991473532e-16	 0.0	 -1.0
-0.7999999999999999	 0.0	 0.6000000000000002
-0.9539392014169457	 0.0	 0.30000000000000016
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.99498743710662	 0.0	 0.10000000000000003
-0.5999999999999999	 0.0	 0.7999999999999999
-0.9539392014169457	 0.0	 0.30000000000000016
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.43588989435406755	 0.0	 0.8999999999999998
-0.6	 0.0	 -0.7999999999999999
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.916515138991168	 0.0	 -0.40000000000000013
-0.43588989435406755	 0.0	 0.8999999999999998
-0.43588989435406755	 0.0	 0.8999999999999998
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.9165151389911681	 0.0	 0.39999999999999997
-0.5999999999999999	 0.0	 0.7999999999999999
-0.43588989435406755	 0.0	 0.8999999999999998
-0.99498743710662	 0.0	 0.10000000000000003
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.6	 0.0	 -0.7999999999999999
-0.7141428428542851	 0.0	 0.7000000000000001
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.9539392014169457	 0.0	 0.30000000000000016
-0.7141428428542851	 0.0	 0.7000000000000001
-0.43588989435406755	 0.0	 0.8999999999999998
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.5999999999999999	 0.0	 0.7999999999999999
-0.916515138991168	 0.0	 -0.40000000000000013
-0.6	 0.0	 -0.7999999999999999
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.7999999999999999	 0.0	 0.6000000000000002
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.916515138991168	 0.0	 -0.40000000000000013
-0.9539392014169457	 0.0	 0.30000000000000016
-0.9797958971132713	 0.0	 -0.20000000000000007
-1.2246467991473532e-16	 0.0	 -1.0
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.8660254037844386	 0.0	 0.4999999999999999
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.7141428428542851	 0.0	 0.7000000000000001
-0.43588989435406755	 0.0	 0.8999999999999998
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.916515138991168	 0.0	 -0.40000000000000013
-0.916515138991168	 0.0	 -0.40000000000000013
-0.7141428428542851	 0.0	 0.7000000000000001
-0.9165151389911681	 0.0	 0.39999999999999997
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.9165151389911681	 0.0	 0.39999999999999997
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.8660254037844386	 0.0	 0.4999999999999999
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.5999999999999999	 0.0	 0.7999999999999999
-0.9797958971132713	 0.0	 0.20000000000000007
-0.916515138991168	 0.0	 -0.40000000000000013
-0.9165151389911681	 0.0	 0.39999999999999997
-0.916515138991168	 0.0	 -0.40000000000000013
-0.99498743710662	 0.0	 0.10000000000000003
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.9797958971132713	 0.0	 0.20000000000000007
-0.6	 0.0	 -0.7999999999999999
-0.7999999999999999	 0.0	 0.6000000000000002
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.99498743710662	 0.0	 0.10000000000000003
-0.9539392014169457	 0.0	 0.30000000000000016
-1.0	 0.0	 2.220446049250313e-16
-0.7999999999999999	 0.0	 0.6000000000000002
-0.7141428428542851	 0.0	 0.7000000000000001
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.43588989435406755	 0.0	 0.8999999999999998
-0.7141428428542851	 0.0	 0.7000000000000001
-0.9539392014169457	 0.0	 0.30000000000000016
-0.916515138991168	 0.0	 -0.40000000000000013
-0.7141428428542851	 0.0	 0.7000000000000001
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.9539392014169457	 0.0	 0.30000000000000016
-0.7999999999999999	 0.0	 0.6000000000000002
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.8660254037844386	 0.0	 0.4999999999999999
-1.0	 0.0	 2.220446049250313e-16
-0.6	 0.0	 -0.7999999999999999
-1.0	 0.0	 2.220446049250313e-16
-0.9949874371066199	 0.0	 -0.09999999999999981
-1.2246467991473532e-16	 0.0	 -1.0
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.9797958971132713	 0.0	 0.20000000000000007
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.5999999999999999	 0.0	 0.7999999999999999
-0.99498743710662	 0.0	 0.10000000000000003
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.9797958971132713	 0.0	 0.20000000000000007
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.9797958971132713	 0.0	 0.20000000000000007
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.9949874371066199	 0.0	 -0.09999999999999981
-1.0	 0.0	 2.220446049250313e-16
-0.9165151389911681	 0.0	 0.39999999999999997
-0.9165151389911681	 0.0	 0.39999999999999997
-0.9797958971132713	 0.0	 0.20000000000000007
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.9949874371066199	 0.0	 -0.09999999999999981
-1.2246467991473532e-16	 0.0	 -1.0
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.8660254037844386	 0.0	 0.4999999999999999
-0.7141428428542851	 0.0	 0.7000000000000001
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.9797958971132713	 0.0	 0.20000000000000007
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.8660254037844386	 0.0	 0.4999999999999999
-0.99498743710662	 0.0	 0.10000000000000003
-0.7141428428542851	 0.0	 0.7000000000000001
-0.7999999999999999	 0.0	 0.6000000000000002
-1.0	 0.0	 2.220446049250313e-16
-0.7999999999999999	 0.0	 0.6000000000000002
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.8000000000000002	 0.0	 -0.5999999999999999
-1.0	 0.0	 2.220446049250313e-16
-0.8660254037844386	 0.0	 0.4999999999999999
-0.9797958971132713	 0.0	 0.20000000000000007
-1.0	 0.0	 2.220446049250313e-16
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.7141428428542851	 0.0	 0.7000000000000001
-1.0	 0.0	 2.220446049250313e-16
-1.0	 0.0	 2.220446049250313e-16
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.9539392014169457	 0.0	 0.30000000000000016
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.7999999999999999	 0.0	 0.6000000000000002
-0.9539392014169457	 0.0	 0.30000000000000016
-1.2246467991473532e-16	 0.0	 -1.0
-0.6	 0.0	 -0.7999999999999999
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.9539392014169457	 0.0	 0.30000000000000016
-0.43588989435406755	 0.0	 0.8999999999999998
-0.8660254037844386	 0.0	 0.4999999999999999
-0.7141428428542851	 0.0	 0.7000000000000001
-1.0	 0.0	 2.220446049250313e-16
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.43588989435406755	 0.0	 0.8999999999999998
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.916515138991168	 0.0	 -0.40000000000000013
-0.43588989435406755	 0.0	 0.8999999999999998
-0.6	 0.0	 -0.7999999999999999
-0.5999999999999999	 0.0	 0.7999999999999999
-0.7999999999999999	 0.0	 0.6000000000000002
-0.8660254037844385	 0.0	 -0.5000000000000002
-1.2246467991473532e-16	 0.0	 -1.0
-0.8660254037844386	 0.0	 0.4999999999999999
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.7999999999999999	 0.0	 0.6000000000000002
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.9797958971132713	 0.0	 0.20000000000000007
-0.7141428428542851	 0.0	 0.7000000000000001
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.916515138991168	 0.0	 -0.40000000000000013
-0.7141428428542851	 0.0	 0.7000000000000001
-0.9539392014169457	 0.0	 0.30000000000000016
-0.9949874371066199	 0.0	 -0.09999999999999981
-1.2246467991473532e-16	 0.0	 -1.0
-0.7141428428542851	 0.0	 0.7000000000000001
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.43588989435406755	 0.0	 0.8999999999999998
-0.7141428428542851	 0.0	 0.7000000000000001
-0.8660254037844386	 0.0	 0.4999999999999999
-0.43588989435406755	 0.0	 0.8999999999999998
-0.5999999999999999	 0.0	 0.7999999999999999
-0.916515138991168	 0.0	 -0.40000000000000013
-0.99498743710662	 0.0	 0.10000000000000003
-0.6	 0.0	 -0.7999999999999999
-0.7999999999999999	 0.0	 0.6000000000000002
-0.43588989435406755	 0.0	 0.8999999999999998
-0.9165151389911681	 0.0	 0.39999999999999997
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.9165151389911681	 0.0	 0.39999999999999997
-0.9797958971132713	 0.0	 0.20000000000000007
-0.7141428428542851	 0.0	 0.7000000000000001
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.99498743710662	 0.0	 0.10000000000000003
-1.0	 0.0	 2.220446049250313e-16
-0.7141428428542851	 0.0	 0.7000000000000001
-0.8660254037844386	 0.0	 0.4999999999999999
-0.6	 0.0	 -0.7999999999999999
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.9539392014169457	 0.0	 0.30000000000000016
-1.2246467991473532e-16	 0.0	 -1.0
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.7141428428542852	 0.0	 -0.6999999999999997
-1.0	 0.0	 2.220446049250313e-16
-1.0	 0.0	 2.220446049250313e-16
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.8660254037844386	 0.0	 0.4999999999999999
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.43588989435406755	 0.0	 0.8999999999999998
-0.9797958971132713	 0.0	 0.20000000000000007
-1.0	 0.0	 2.220446049250313e-16
-0.9539392014169457	 0.0	 0.30000000000000016
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.9539392014169457	 0.0	 0.30000000000000016
-0.9165151389911681	 0.0	 0.39999999999999997
-0.9539392014169457	 0.0	 0.30000000000000016
-0.8660254037844386	 0.0	 0.4999999999999999
-1.2246467991473532e-16	 0.0	 -1.0
-0.9539392014169457	 0.0	 0.30000000000000016
-0.9797958971132713	 0.0	 0.20000000000000007
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.916515138991168	 0.0	 -0.40000000000000013
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.6	 0.0	 -0.7999999999999999
-1.0	 0.0	 2.220446049250313e-16
-1.2246467991473532e-16	 0.0	 -1.0
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.43588989435406755	 0.0	 0.8999999999999998
-0.7999999999999999	 0.0	 0.6000000000000002
-0.7999999999999999	 0.0	 0.6000000000000002
-0.8660254037844386	 0.0	 0.4999999999999999
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.7999999999999999	 0.0	 0.6000000000000002
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.99498743710662	 0.0	 0.10000000000000003
-0.99498743710662	 0.0	 0.10000000000000003
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.9539392014169457	 0.0	 0.30000000000000016
-0.9539392014169457	 0.0	 0.30000000000000016
-1.2246467991473532e-16	 0.0	 -1.0
-0.916515138991168	 0.0	 -0.40000000000000013
-0.916515138991168	 0.0	 -0.40000000000000013
-0.43588989435406755	 0.0	 0.8999999999999998
-0.9165151389911681	 0.0	 0.39999999999999997
-0.916515138991168	 0.0	 -0.40000000000000013
-0.9797958971132713	 0.0	 0.20000000000000007
-0.5999999999999999	 0.0	 0.7999999999999999
-0.6	 0.0	 -0.7999999999999999
-0.6	 0.0	 -0.7999999999999999
-0.916515138991168	 0.0	 -0.40000000000000013
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.9797958971132713	 0.0	 0.20000000000000007
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.6	 0.0	 -0.7999999999999999
-0.8660254037844386	 0.0	 0.4999999999999999
-1.2246467991473532e-16	 0.0	 -1.0
-0.916515138991168	 0.0	 -0.40000000000000013
-0.5999999999999999	 0.0	 0.7999999999999999
-1.2246467991473532e-16	 0.0	 -1.0
-0.7141428428542852	 0.0	 -0.6999999999999997
-1.0	 0.0	 2.220446049250313e-16
-1.2246467991473532e-16	 0.0	 -1.0
-0.6	 0.0	 -0.7999999999999999
-1.2246467991473532e-16	 0.0	 -1.0
-0.8660254037844386	 0.0	 0.4999999999999999
-0.6	 0.0	 -0.7999999999999999
-0.9539392014169457	 0.0	 0.30000000000000016
-0.8660254037844386	 0.0	 0.4999999999999999
-0.7141428428542851	 0.0	 0.7000000000000001
-0.9797958971132713	 0.0	 0.20000000000000007
-0.6	 0.0	 -0.7999999999999999
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.8660254037844386	 0.0	 0.4999999999999999
-0.9797958971132713	 0.0	 0.20000000000000007
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.43588989435406755	 0.0	 0.8999999999999998
-0.6	 0.0	 -0.7999999999999999
-0.9539392014169457	 0.0	 0.30000000000000016
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.9797958971132713	 0.0	 -0.20000000000000007
-1.0	 0.0	 2.220446049250313e-16
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.9165151389911681	 0.0	 0.39999999999999997
-0.9165151389911681	 0.0	 0.39999999999999997
-0.916515138991168	 0.0	 -0.40000000000000013
-0.8660254037844386	 0.0	 0.4999999999999999
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.916515138991168	 0.0	 -0.40000000000000013
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.6	 0.0	 -0.7999999999999999
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.5999999999999999	 0.0	 0.7999999999999999
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.8660254037844385	 0.0	 -0.5000000000000002
-1.0	 0.0	 2.220446049250313e-16
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.9797958971132713	 0.0	 0.20000000000000007
-0.9539392014169457	 0.0	 0.30000000000000016
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.8660254037844386	 0.0	 0.4999999999999999
-0.6	 0.0	 -0.7999999999999999
-1.2246467991473532e-16	 0.0	 -1.0
-1.2246467991473532e-16	 0.0	 -1.0
-0.916515138991168	 0.0	 -0.40000000000000013
-0.8660254037844386	 0.0	 0.4999999999999999
-0.9797958971132713	 0.0	 0.20000000000000007
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.8660254037844386	 0.0	 0.4999999999999999
-0.7141428428542851	 0.0	 0.7000000000000001
-0.9539392014169457	 0.0	 0.30000000000000016
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.8660254037844386	 0.0	 0.4999999999999999
-0.43588989435406755	 0.0	 0.8999999999999998
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.7999999999999999	 0.0	 0.6000000000000002
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.9797958971132713	 0.0	 0.20000000000000007
-0.9797958971132713	 0.0	 -0.20000000000000007
-1.2246467991473532e-16	 0.0	 -1.0
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.9165151389911681	 0.0	 0.39999999999999997
-0.9165151389911681	 0.0	 0.39999999999999997
-0.7999999999999999	 0.0	 0.6000000000000002
-0.9165151389911681	 0.0	 0.39999999999999997
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.8660254037844386	 0.0	 0.4999999999999999
-0.7141428428542852	 0.0	 -0.6999999999999997
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.43588989435406755	 0.0	 0.8999999999999998
-0.8660254037844386	 0.0	 0.4999999999999999
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.5999999999999999	 0.0	 0.7999999999999999
-0.99498743710662	 0.0	 0.10000000000000003
-0.9539392014169455	 0.0	 -0.29999999999999993
-1.2246467991473532e-16	 0.0	 -1.0
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.9797958971132713	 0.0	 0.20000000000000007
-0.8660254037844385	 0.0	 -0.5000000000000002
-1.0	 0.0	 2.220446049250313e-16
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.9539392014169457	 0.0	 0.30000000000000016
-1.2246467991473532e-16	 0.0	 -1.0
-0.43588989435406755	 0.0	 0.8999999999999998
-0.99498743710662	 0.0	 0.10000000000000003
-0.5999999999999999	 0.0	 0.7999999999999999
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.9539392014169457	 0.0	 0.30000000000000016
-0.9797958971132713	 0.0	 0.20000000000000007
-0.9949874371066199	 0.0	 -0.09999999999999981
-0.8660254037844386	 0.0	 0.4999999999999999
-0.99498743710662	 0.0	 0.10000000000000003
-0.99498743710662	 0.0	 0.10000000000000003
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.43588989435406755	 0.0	 0.8999999999999998
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.9539392014169457	 0.0	 0.30000000000000016
-0.916515138991168	 0.0	 -0.40000000000000013
-0.43588989435406755	 0.0	 0.8999999999999998
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.9539392014169455	 0.0	 -0.29999999999999993
-1.2246467991473532e-16	 0.0	 -1.0
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.99498743710662	 0.0	 0.10000000000000003
-0.9797958971132713	 0.0	 -0.20000000000000007
-0.9539392014169455	 0.0	 -0.29999999999999993
-0.5999999999999999	 0.0	 0.7999999999999999
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.8000000000000002	 0.0	 -0.5999999999999999
-0.9797958971132713	 0.0	 -0.20000000000000007
-1.2246467991473532e-16	 0.0	 -1.0
-0.8660254037844385	 0.0	 -0.5000000000000002
-0.4358898943540674	 0.0	 -0.8999999999999998
-0.7999999999999999	 0.0	 0.6000000000000002
-1.2246467991473532e-16	 0.0	 -1.0
-0.43588989435406755	 0.0	 0.8999999999999998
